USA,38.90,-77.04,Panama,8.99,-79.52,10306019934
USA,38.90,-77.04,Costa Rica,9.93,-84.08,-4945455470
USA,38.90,-77.04,Bahamas,25.06,-77.34,3105490158
USA,38.90,-77.04,Gibraltar,36.14,-5.35,3981048929
USA,38.90,-77.04,Ireland,53.33,-6.25,-25090534090
USA,38.90,-77.04,Pakistan,33.72,73.04,-2240752849
USA,38.90,-77.04,Palau,7.50,134.62,17820142
USA,38.90,-77.04,Nigeria,9.07,7.48,-5510288666
USA,38.90,-77.04,Ecuador,-0.23,-78.52,-4660280850
USA,38.90,-77.04,Australia,-35.28,149.13,16827098352
USA,38.90,-77.04,Iran,35.69,51.42,311030684
USA,38.90,-77.04,Algeria,36.75,3.04,-3136083308
USA,38.90,-77.04,El Salvador,13.69,-89.19,639185999
USA,38.90,-77.04,Tuvalu,-8.52,179.19,534033
USA,38.90,-77.04,Jordan,31.96,35.95,859994320
USA,38.90,-77.04,Rwanda,-1.95,30.06,93663
USA,38.90,-77.04,Chile,-33.46,-70.65,6391749681
USA,38.90,-77.04,Belgium,50.85,4.35,12295080646
USA,38.90,-77.04,Kiribati,1.33,172.98,5796702
USA,38.90,-77.04,Haiti,18.54,-72.34,367377751
USA,38.90,-77.04,Belize,17.25,-88.77,107168354
USA,38.90,-77.04,Sierra Leone,8.48,-13.23,40690176
USA,38.90,-77.04,Georgia,41.69,44.83,423586031
USA,38.90,-77.04,Gambia,13.45,-16.58,33682787
USA,38.90,-77.04,Philippines,14.60,120.98,-1216137247
USA,38.90,-77.04,Morocco,34.01,-6.83,1270994352
USA,38.90,-77.04,Croatia,45.81,15.98,-122474107
USA,38.90,-77.04,Mongolia,47.91,106.88,261362727
USA,38.90,-77.04,Guinea-Bissau,11.86,-15.60,3203746
USA,38.90,-77.04,Thailand,13.75,100.50,-15267082047
USA,38.90,-77.04,Switzerland,46.95,7.45,-1898794564
USA,38.90,-77.04,Grenada,12.06,-61.75,85035502
USA,38.90,-77.04,Iraq,33.34,44.40,-11517679762
USA,38.90,-77.04,Estonia,59.44,24.75,-142381361
USA,38.90,-77.04,Mexico,19.43,-99.13,-56890577211
USA,38.90,-77.04,Lebanon,33.89,35.49,936605240
USA,38.90,-77.04,Uzbekistan,41.26,69.22,294036470
USA,38.90,-77.04,Egypt,30.06,31.25,3522221675
USA,38.90,-77.04,Djibouti,11.59,43.15,165631400
USA,38.90,-77.04,Antigua and Barbuda,17.12,-61.85,135167044
