Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,166,Cocos Isds,CCK,TOTAL,All Commodities,1,No Quantity,,,1073930,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,170,Colombia,COL,TOTAL,All Commodities,1,No Quantity,,,22152082261,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,174,Comoros,COM,TOTAL,All Commodities,1,No Quantity,,,2892683,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,175,Mayotte,MYT,TOTAL,All Commodities,1,No Quantity,,,16883,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,178,Congo,COG,TOTAL,All Commodities,1,No Quantity,,,1192552784,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,180,Dem. Rep. of the Congo,COD,TOTAL,All Commodities,1,No Quantity,,,78147607,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,184,Cook Isds,COK,TOTAL,All Commodities,1,No Quantity,,,424727,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,188,Costa Rica,CRI,TOTAL,All Commodities,1,No Quantity,,,12175668191,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,191,Croatia,HRV,TOTAL,All Commodities,1,No Quantity,,,430909555,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,196,Cyprus,CYP,TOTAL,All Commodities,1,No Quantity,,,44949124,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,203,Czech Rep.,CZE,TOTAL,All Commodities,1,No Quantity,,,4048405249,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,204,Benin,BEN,TOTAL,All Commodities,1,No Quantity,,,3220919,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,208,Denmark,DNK,TOTAL,All Commodities,1,No Quantity,,,6627546925,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,212,Dominica,DMA,TOTAL,All Commodities,1,No Quantity,,,2756879,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,TOTAL,All Commodities,1,No Quantity,,,4382363215,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,218,Ecuador,ECU,TOTAL,All Commodities,1,No Quantity,,,11973596455,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,222,El Salvador,SLV,TOTAL,All Commodities,1,No Quantity,,,2516417385,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,226,Equatorial Guinea,GNQ,TOTAL,All Commodities,1,No Quantity,,,928692678,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,231,Ethiopia,ETH,TOTAL,All Commodities,1,No Quantity,,,201756357,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,232,Eritrea,ERI,TOTAL,All Commodities,1,No Quantity,,,111292,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,233,Estonia,EST,TOTAL,All Commodities,1,No Quantity,,,435824913,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,234,Faeroe Isds,FRO,TOTAL,All Commodities,1,No Quantity,,,168539248,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,238,Falkland Isds (Malvinas),FLK,TOTAL,All Commodities,1,No Quantity,,,13761142,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,242,Fiji,FJI,TOTAL,All Commodities,1,No Quantity,,,208996157,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,246,Finland,FIN,TOTAL,All Commodities,1,No Quantity,,,4849804338,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,251,France,FRA,TOTAL,All Commodities,1,No Quantity,,,46339863584,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,258,French Polynesia,PYF,TOTAL,All Commodities,1,No Quantity,,,39761126,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,260,Fr. South Antarctic Terr.,ATF,TOTAL,All Commodities,1,No Quantity,,,188073,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,262,Djibouti,DJI,TOTAL,All Commodities,1,No Quantity,,,4015885,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,266,Gabon,GAB,TOTAL,All Commodities,1,No Quantity,,,1142899596,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,268,Georgia,GEO,TOTAL,All Commodities,1,No Quantity,,,175575714,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,270,Gambia,GMB,TOTAL,All Commodities,1,No Quantity,,,1717434,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,275,State of Palestine,PSE,TOTAL,All Commodities,1,No Quantity,,,5726365,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,276,Germany,DEU,TOTAL,All Commodities,1,No Quantity,,,116913837900,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,288,Ghana,GHA,TOTAL,All Commodities,1,No Quantity,,,381733960,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,292,Gibraltar,GIB,TOTAL,All Commodities,1,No Quantity,,,237378,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,296,Kiribati,KIR,TOTAL,All Commodities,1,No Quantity,,,1181713,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,300,Greece,GRC,TOTAL,All Commodities,1,No Quantity,,,1022090937,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,304,Greenland,GRL,TOTAL,All Commodities,1,No Quantity,,,9654994,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,308,Grenada,GRD,TOTAL,All Commodities,1,No Quantity,,,10280722,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,320,Guatemala,GTM,TOTAL,All Commodities,1,No Quantity,,,4472136758,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,324,Guinea,GIN,TOTAL,All Commodities,1,No Quantity,,,138069810,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,328,Guyana,GUY,TOTAL,All Commodities,1,No Quantity,,,478781803,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,332,Haiti,HTI,TOTAL,All Commodities,1,No Quantity,,,865973966,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,334,Heard Island and McDonald Islands,HMD,TOTAL,All Commodities,1,No Quantity,,,125,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,336,Holy See (Vatican City State),VAT,TOTAL,All Commodities,1,No Quantity,,,252061,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,340,Honduras,HND,TOTAL,All Commodities,1,No Quantity,,,4758552691,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,1,No Quantity,,,5752023524,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,348,Hungary,HUN,TOTAL,All Commodities,1,No Quantity,,,3840471761,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,352,Iceland,ISL,TOTAL,All Commodities,1,No Quantity,,,311497253,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,360,Indonesia,IDN,TOTAL,All Commodities,1,No Quantity,,,19808730338,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,364,Iran,IRN,TOTAL,All Commodities,1,No Quantity,,,2219630,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,368,Iraq,IRQ,TOTAL,All Commodities,1,No Quantity,,,13544129682,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,372,Ireland,IRL,TOTAL,All Commodities,1,No Quantity,,,31712735090,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,376,Israel,ISR,TOTAL,All Commodities,1,No Quantity,,,22967313086,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,381,Italy,ITA,TOTAL,All Commodities,1,No Quantity,,,40023548669,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,384,Côte d'Ivoire,CIV,TOTAL,All Commodities,1,No Quantity,,,1037374251,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,388,Jamaica,JAM,TOTAL,All Commodities,1,No Quantity,,,453343663,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,392,Japan,JPN,TOTAL,All Commodities,1,No Quantity,,,142148496721,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,398,Kazakhstan,KAZ,TOTAL,All Commodities,1,No Quantity,,,1428629428,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,400,Jordan,JOR,TOTAL,All Commodities,1,No Quantity,,,1227182204,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,404,Kenya,KEN,TOTAL,All Commodities,1,No Quantity,,,464998973,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,410,Rep. of Korea,KOR,TOTAL,All Commodities,1,No Quantity,,,64989600908,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,414,Kuwait,KWT,TOTAL,All Commodities,1,No Quantity,,,12941614605,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,1,No Quantity,,,3673658,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,418,Lao People's Dem. Rep.,LAO,TOTAL,All Commodities,1,No Quantity,,,32428606,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,422,Lebanon,LBN,TOTAL,All Commodities,1,No Quantity,,,96029113,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,426,Lesotho,LSO,TOTAL,All Commodities,1,No Quantity,,,368906090,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,428,Latvia,LVA,TOTAL,All Commodities,1,No Quantity,,,286763036,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,430,Liberia,LBR,TOTAL,All Commodities,1,No Quantity,,,98455898,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,434,Libya,LBY,TOTAL,All Commodities,1,No Quantity,,,2622122498,0
