Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,156,China,CHN,TOTAL,All Commodities,1,No Quantity,,,19923755111,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,162,Christmas Isds,CXR,TOTAL,All Commodities,1,No Quantity,,,1232151,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,166,Cocos Isds,CCK,TOTAL,All Commodities,1,No Quantity,,,77597,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,170,Colombia,COL,TOTAL,All Commodities,1,No Quantity,,,696161032,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,174,Comoros,COM,TOTAL,All Commodities,1,No Quantity,,,302508,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,178,Congo,COG,TOTAL,All Commodities,1,No Quantity,,,18566407,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,180,Dem. Rep. of the Congo,COD,TOTAL,All Commodities,1,No Quantity,,,16948998,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,184,Cook Isds,COK,TOTAL,All Commodities,1,No Quantity,,,155631,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,188,Costa Rica,CRI,TOTAL,All Commodities,1,No Quantity,,,111582945,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,191,Croatia,HRV,TOTAL,All Commodities,1,No Quantity,,,21066712,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,192,Cuba,CUB,TOTAL,All Commodities,1,No Quantity,,,454715771,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,196,Cyprus,CYP,TOTAL,All Commodities,1,No Quantity,,,7761302,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,203,Czech Rep.,CZE,TOTAL,All Commodities,1,No Quantity,,,130878228,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,204,Benin,BEN,TOTAL,All Commodities,1,No Quantity,,,23323225,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,208,Denmark,DNK,TOTAL,All Commodities,1,No Quantity,,,237559335,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,212,Dominica,DMA,TOTAL,All Commodities,1,No Quantity,,,5060948,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,214,Dominican Rep.,DOM,TOTAL,All Commodities,1,No Quantity,,,149847356,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,218,Ecuador,ECU,TOTAL,All Commodities,1,No Quantity,,,294547551,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,222,El Salvador,SLV,TOTAL,All Commodities,1,No Quantity,,,41717816,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,226,Equatorial Guinea,GNQ,TOTAL,All Commodities,1,No Quantity,,,5237873,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,231,Ethiopia,ETH,TOTAL,All Commodities,1,No Quantity,,,21027173,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,232,Eritrea,ERI,TOTAL,All Commodities,1,No Quantity,,,1248400,0
H4,2013,2013,2013,0,0,2,Export,124,Canada,CAN,233,Estonia,EST,TOTAL,All Commodities,1,No Quantity,,,18409901,0
