Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,178,Congo,COG,TOTAL,All Commodities,1,No Quantity,,,5712190624,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,180,Dem. Rep. of the Congo,COD,TOTAL,All Commodities,1,No Quantity,,,2745655110,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,184,Cook Isds,COK,TOTAL,All Commodities,1,No Quantity,,,1007722,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,188,Costa Rica,CRI,TOTAL,All Commodities,1,No Quantity,,,4758053622,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,191,Croatia,HRV,TOTAL,All Commodities,1,No Quantity,,,104265835,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,192,Cuba,CUB,TOTAL,All Commodities,1,No Quantity,,,504634027,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,196,Cyprus,CYP,TOTAL,All Commodities,1,No Quantity,,,52799938,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,203,Czech Rep.,CZE,TOTAL,All Commodities,1,No Quantity,,,2614923008,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,204,Benin,BEN,TOTAL,All Commodities,1,No Quantity,,,206006603,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,208,Denmark,DNK,TOTAL,All Commodities,1,No Quantity,,,3375699447,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,212,Dominica,DMA,TOTAL,All Commodities,1,No Quantity,,,109395,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,214,Dominican Rep.,DOM,TOTAL,All Commodities,1,No Quantity,,,290011342,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,218,Ecuador,ECU,TOTAL,All Commodities,1,No Quantity,,,775263082,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,222,El Salvador,SLV,TOTAL,All Commodities,1,No Quantity,,,8988103,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,226,Equatorial Guinea,GNQ,TOTAL,All Commodities,1,No Quantity,,,2469917950,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,231,Ethiopia,ETH,TOTAL,All Commodities,1,No Quantity,,,315687550,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,232,Eritrea,ERI,TOTAL,All Commodities,1,No Quantity,,,50934222,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,233,Estonia,EST,TOTAL,All Commodities,1,No Quantity,,,199575171,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,234,Faeroe Isds,FRO,TOTAL,All Commodities,1,No Quantity,,,74570617,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,242,Fiji,FJI,TOTAL,All Commodities,1,No Quantity,,,59375578,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,246,Finland,FIN,TOTAL,All Commodities,1,No Quantity,,,3905641902,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,251,France,FRA,TOTAL,All Commodities,1,No Quantity,,,23119289346,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,258,French Polynesia,PYF,TOTAL,All Commodities,1,No Quantity,,,4251564,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,262,Djibouti,DJI,TOTAL,All Commodities,1,No Quantity,,,273727,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,266,Gabon,GAB,TOTAL,All Commodities,1,No Quantity,,,898643501,0
