Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,152,Chile,CHL,TOTAL,All Commodities,1,No Quantity,,,1010368149,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,156,China,CHN,TOTAL,All Commodities,1,No Quantity,,,19590029786,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,162,Christmas Isds,CXR,TOTAL,All Commodities,1,No Quantity,,,57800,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,166,Cocos Isds,CCK,TOTAL,All Commodities,1,No Quantity,,,406450,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,170,Colombia,COL,TOTAL,All Commodities,1,No Quantity,,,1401166190,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,174,Comoros,COM,TOTAL,All Commodities,1,No Quantity,,,39461591,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,175,Mayotte,MYT,TOTAL,All Commodities,1,No Quantity,,,288816999,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,178,Congo,COG,TOTAL,All Commodities,1,No Quantity,,,771916864,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,180,Dem. Rep. of the Congo,COD,TOTAL,All Commodities,1,No Quantity,,,299791833,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,184,Cook Isds,COK,TOTAL,All Commodities,1,No Quantity,,,149954,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,188,Costa Rica,CRI,TOTAL,All Commodities,1,No Quantity,,,56568887,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,191,Croatia,HRV,TOTAL,All Commodities,1,No Quantity,,,443927208,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,192,Cuba,CUB,TOTAL,All Commodities,1,No Quantity,,,326029022,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,196,Cyprus,CYP,TOTAL,All Commodities,1,No Quantity,,,456496044,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,203,Czech Rep.,CZE,TOTAL,All Commodities,1,No Quantity,,,4506450895,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,204,Benin,BEN,TOTAL,All Commodities,1,No Quantity,,,357631335,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,208,Denmark,DNK,TOTAL,All Commodities,1,No Quantity,,,3257359525,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,212,Dominica,DMA,TOTAL,All Commodities,1,No Quantity,,,3731091,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,214,Dominican Rep.,DOM,TOTAL,All Commodities,1,No Quantity,,,117946913,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,218,Ecuador,ECU,TOTAL,All Commodities,1,No Quantity,,,126823584,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,222,El Salvador,SLV,TOTAL,All Commodities,1,No Quantity,,,40937227,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,226,Equatorial Guinea,GNQ,TOTAL,All Commodities,1,No Quantity,,,156070236,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,231,Ethiopia,ETH,TOTAL,All Commodities,1,No Quantity,,,238470880,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,232,Eritrea,ERI,TOTAL,All Commodities,1,No Quantity,,,3295509,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,233,Estonia,EST,TOTAL,All Commodities,1,No Quantity,,,401514317,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,234,Faeroe Isds,FRO,TOTAL,All Commodities,1,No Quantity,,,1188648,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,238,Falkland Isds (Malvinas),FLK,TOTAL,All Commodities,1,No Quantity,,,266,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,239,South Georgia and the South Sandwich Islands,SGS,TOTAL,All Commodities,1,No Quantity,,,44395,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,242,Fiji,FJI,TOTAL,All Commodities,1,No Quantity,,,401671862,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,246,Finland,FIN,TOTAL,All Commodities,1,No Quantity,,,2014950065,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,258,French Polynesia,PYF,TOTAL,All Commodities,1,No Quantity,,,609915461,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,260,Fr. South Antarctic Terr.,ATF,TOTAL,All Commodities,1,No Quantity,,,6490292,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,262,Djibouti,DJI,TOTAL,All Commodities,1,No Quantity,,,85456630,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,266,Gabon,GAB,TOTAL,All Commodities,1,No Quantity,,,967448352,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,268,Georgia,GEO,TOTAL,All Commodities,1,No Quantity,,,207371819,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,270,Gambia,GMB,TOTAL,All Commodities,1,No Quantity,,,14509724,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,275,State of Palestine,PSE,TOTAL,All Commodities,1,No Quantity,,,14881166,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,276,Germany,DEU,TOTAL,All Commodities,1,No Quantity,,,93187095434,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,288,Ghana,GHA,TOTAL,All Commodities,1,No Quantity,,,412956582,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,292,Gibraltar,GIB,TOTAL,All Commodities,1,No Quantity,,,520796034,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,296,Kiribati,KIR,TOTAL,All Commodities,1,No Quantity,,,28634,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,300,Greece,GRC,TOTAL,All Commodities,1,No Quantity,,,2953882663,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,304,Greenland,GRL,TOTAL,All Commodities,1,No Quantity,,,3331517,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,308,Grenada,GRD,TOTAL,All Commodities,1,No Quantity,,,2798498,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,316,Guam,GUM,TOTAL,All Commodities,1,No Quantity,,,16201002,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,320,Guatemala,GTM,TOTAL,All Commodities,1,No Quantity,,,98923183,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,324,Guinea,GIN,TOTAL,All Commodities,1,No Quantity,,,173031018,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,328,Guyana,GUY,TOTAL,All Commodities,1,No Quantity,,,10084151,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,332,Haiti,HTI,TOTAL,All Commodities,1,No Quantity,,,54060306,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,336,Holy See (Vatican City State),VAT,TOTAL,All Commodities,1,No Quantity,,,758259,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,340,Honduras,HND,TOTAL,All Commodities,1,No Quantity,,,20887524,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,344,"China, Hong Kong SAR",HKG,TOTAL,All Commodities,1,No Quantity,,,6396136868,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,348,Hungary,HUN,TOTAL,All Commodities,1,No Quantity,,,3806146517,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,352,Iceland,ISL,TOTAL,All Commodities,1,No Quantity,,,71321463,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,360,Indonesia,IDN,TOTAL,All Commodities,1,No Quantity,,,2135302759,0
H4,2013,2013,2013,0,0,2,Export,251,France,FRA,364,Iran,IRN,TOTAL,All Commodities,1,No Quantity,,,655841589,0
